Order Date,Region,Category,Channel,Units Sold,Unit Price,Sales,Cost,Profit,Year,Month,Month Name,Quarter,Profit Margin %
2023-07-29,South,Apparel,Online,2,53.36,106.72,79.46,27.26,2023,7,Jul,3,25.54
2023-07-29,North,Groceries,Distributor,1,28.35,28.35,20.06,8.29,2023,7,Jul,3,29.24
2023-07-29,South,Sports & Fitness,Retail Store,3,66.36,199.08,159.74,39.34,2023,7,Jul,3,19.76
2023-07-29,East,Apparel,Retail Store,2,37.2,74.4,50.07,24.33,2023,7,Jul,3,32.7
2023-07-29,North,Home & Kitchen,Retail Store,1,80.92,80.92,60.45,20.47,2023,7,Jul,3,25.3
2023-07-29,Central,Electronics,Distributor,6,146.13,876.78,582.08,294.7,2023,7,Jul,3,33.61
2023-07-29,North,Electronics,Retail Store,1,202.52,202.52,152.43,50.09,2023,7,Jul,3,24.73
2023-07-29,East,Apparel,Distributor,1,57.97,57.97,42.69,15.28,2023,7,Jul,3,26.36
2023-07-29,West,Electronics,Online,11,198.85,2187.35,1615.96,571.39,2023,7,Jul,3,26.12
2023-07-30,East,Electronics,Distributor,4,209.32,837.28,619.37,217.91,2023,7,Jul,3,26.03
2023-07-30,South,Apparel,Online,3,47.02,141.06,117.0,24.06,2023,7,Jul,3,17.06
2023-07-30,East,Groceries,Online,1,23.8,23.8,17.28,6.52,2023,7,Jul,3,27.39
2023-07-30,East,Home & Kitchen,Online,1,67.4,67.4,51.29,16.11,2023,7,Jul,3,23.9
2023-07-30,South,Apparel,Retail Store,6,48.44,290.64,205.32,85.32,2023,7,Jul,3,29.36
2023-07-30,West,Home & Kitchen,Retail Store,1,52.67,52.67,38.71,13.96,2023,7,Jul,3,26.5
2023-07-30,South,Groceries,Retail Store,11,21.46,236.06,184.3,51.76,2023,7,Jul,3,21.93
2023-07-30,South,Groceries,Distributor,3,27.17,81.51,67.63,13.88,2023,7,Jul,3,17.03
2023-07-30,West,Groceries,Online,5,24.32,121.6,86.41,35.19,2023,7,Jul,3,28.94
2023-07-30,North,Electronics,Online,3,165.19,495.57,323.91,171.66,2023,7,Jul,3,34.64
2023-07-30,East,Groceries,Online,1,22.62,22.62,19.35,3.27,2023,7,Jul,3,14.46
2023-07-30,North,Apparel,Online,6,58.12,348.72,239.91,108.81,2023,7,Jul,3,31.2
2023-07-30,South,Electronics,Online,2,203.94,407.88,285.59,122.29,2023,7,Jul,3,29.98
2023-07-30,South,Groceries,Distributor,5,28.08,140.4,113.05,27.35,2023,7,Jul,3,19.48
2023-07-30,Central,Groceries,Retail Store,4,27.17,108.68,76.95,31.73,2023,7,Jul,3,29.2
2023-07-30,West,Apparel,Retail Store,1,51.03,51.03,37.28,13.75,2023,7,Jul,3,26.94
2023-07-30,Central,Home & Kitchen,Retail Store,1,74.03,74.03,61.96,12.07,2023,7,Jul,3,16.3
2023-07-30,West,Sports & Fitness,Online,4,59.46,237.84,167.64,70.2,2023,7,Jul,3,29.52
2023-07-30,South,Apparel,Retail Store,5,50.84,254.2,181.83,72.37,2023,7,Jul,3,28.47
2023-07-31,North,Apparel,Distributor,5,52.69,263.45,190.45,73.0,2023,7,Jul,3,27.71
2023-07-31,North,Apparel,Retail Store,4,40.71,162.84,131.62,31.22,2023,7,Jul,3,19.17
2023-07-31,West,Electronics,Distributor,1,203.75,203.75,158.93,44.82,2023,7,Jul,3,22.0
2023-07-31,West,Electronics,Online,3,163.0,489.0,427.32,61.68,2023,7,Jul,3,12.61
2023-07-31,South,Sports & Fitness,Online,13,62.98,818.74,709.0,109.74,2023,7,Jul,3,13.4
2023-07-31,East,Electronics,Distributor,1,203.98,203.98,167.02,36.96,2023,7,Jul,3,18.12
2023-07-31,East,Sports & Fitness,Retail Store,3,65.29,195.87,172.34,23.53,2023,7,Jul,3,12.01
2023-07-31,Central,Groceries,Distributor,3,21.52,64.56,50.88,13.68,2023,7,Jul,3,21.19
2023-08-01,North,Apparel,Online,1,55.56,55.56,40.31,15.25,2023,8,Aug,3,27.45
2023-08-01,South,Apparel,Online,5,44.08,220.4,150.55,69.85,2023,8,Aug,3,31.69
2023-08-01,Central,Sports & Fitness,Retail Store,3,44.3,132.9,100.3,32.6,2023,8,Aug,3,24.53
2023-08-01,West,Groceries,Distributor,3,24.57,73.71,52.34,21.37,2023,8,Aug,3,28.99
2023-08-01,South,Apparel,Online,3,53.95,161.85,105.69,56.16,2023,8,Aug,3,34.7
2023-08-01,North,Home & Kitchen,Retail Store,3,65.63,196.89,133.09,63.8,2023,8,Aug,3,32.4
2023-08-01,West,Apparel,Online,10,39.09,390.9,301.97,88.93,2023,8,Aug,3,22.75
2023-08-01,South,Apparel,Online,3,51.18,153.54,107.62,45.92,2023,8,Aug,3,29.91
2023-08-01,East,Sports & Fitness,Distributor,6,46.2,277.2,228.31,48.89,2023,8,Aug,3,17.64
2023-08-01,Central,Groceries,Online,1,20.33,20.33,16.85,3.48,2023,8,Aug,3,17.12
2023-08-01,Central,Apparel,Distributor,4,52.09,208.36,148.1,60.26,2023,8,Aug,3,28.92
2023-08-01,North,Apparel,Retail Store,4,56.15,224.6,193.71,30.89,2023,8,Aug,3,13.75
2023-08-01,Central,Electronics,Retail Store,2,184.91,369.82,308.68,61.14,2023,8,Aug,3,16.53
2023-08-01,West,Sports & Fitness,Online,3,51.77,155.31,116.53,38.78,2023,8,Aug,3,24.97
2023-08-01,South,Electronics,Online,9,174.48,1570.32,1126.73,443.59,2023,8,Aug,3,28.25
2023-08-02,North,Home & Kitchen,Online,3,59.81,179.43,129.67,49.76,2023,8,Aug,3,27.73
2023-08-02,West,Home & Kitchen,Distributor,1,75.03,75.03,52.64,22.39,2023,8,Aug,3,29.84
2023-08-02,West,Electronics,Retail Store,1,233.41,233.41,168.18,65.23,2023,8,Aug,3,27.95
2023-08-02,East,Groceries,Online,11,25.25,277.75,197.85,79.9,2023,8,Aug,3,28.77
2023-08-02,North,Apparel,Online,5,48.31,241.55,170.14,71.41,2023,8,Aug,3,29.56
2023-08-02,East,Apparel,Retail Store,1,50.15,50.15,38.94,11.21,2023,8,Aug,3,22.35
2023-08-02,North,Apparel,Retail Store,4,36.68,146.72,119.31,27.41,2023,8,Aug,3,18.68
2023-08-02,North,Home & Kitchen,Online,7,60.43,423.01,289.61,133.4,2023,8,Aug,3,31.54
2023-08-02,West,Home & Kitchen,Retail Store,6,76.03,456.18,319.49,136.69,2023,8,Aug,3,29.96
2023-08-02,West,Apparel,Online,2,56.4,112.8,95.13,17.67,2023,8,Aug,3,15.66
2023-08-02,South,Apparel,Retail Store,1,46.64,46.64,36.06,10.58,2023,8,Aug,3,22.68
2023-08-02,West,Home & Kitchen,Retail Store,3,69.59,208.77,159.56,49.21,2023,8,Aug,3,23.57
2023-08-02,West,Apparel,Online,2,42.41,84.82,74.45,10.37,2023,8,Aug,3,12.23
2023-08-02,South,Home & Kitchen,Distributor,2,82.12,164.24,114.91,49.33,2023,8,Aug,3,30.04
2023-08-02,South,Groceries,Retail Store,1,19.04,19.04,15.46,3.58,2023,8,Aug,3,18.8
2023-08-02,South,Apparel,Retail Store,4,52.55,210.2,182.9,27.3,2023,8,Aug,3,12.99
2023-08-03,Central,Home & Kitchen,Online,6,69.41,416.46,304.33,112.13,2023,8,Aug,3,26.92
2023-08-03,South,Apparel,Distributor,8,38.4,307.2,212.78,94.42,2023,8,Aug,3,30.74
2023-08-03,South,Apparel,Online,2,42.39,84.78,73.4,11.38,2023,8,Aug,3,13.42
2023-08-03,South,Apparel,Retail Store,4,50.34,201.36,160.18,41.18,2023,8,Aug,3,20.45
2023-08-03,East,Electronics,Retail Store,5,225.04,1125.2,786.38,338.82,2023,8,Aug,3,30.11
2023-08-03,South,Apparel,Online,2,47.16,94.32,68.61,25.71,2023,8,Aug,3,27.26
2023-08-03,East,Sports & Fitness,Distributor,9,68.72,618.48,534.57,83.91,2023,8,Aug,3,13.57
2023-08-03,North,Apparel,Online,2,45.23,90.46,65.36,25.1,2023,8,Aug,3,27.75
2023-08-03,East,Home & Kitchen,Online,6,77.92,467.52,398.61,68.91,2023,8,Aug,3,14.74
2023-08-04,North,Groceries,Retail Store,8,21.16,169.28,130.33,38.95,2023,8,Aug,3,23.01
2023-08-04,South,Electronics,Retail Store,4,224.11,896.44,589.77,306.67,2023,8,Aug,3,34.21
2023-08-04,West,Electronics,Online,1,168.48,168.48,142.59,25.89,2023,8,Aug,3,15.37
2023-08-04,West,Groceries,Online,1,26.0,26.0,18.61,7.39,2023,8,Aug,3,28.42
2023-08-04,West,Electronics,Online,3,183.03,549.09,457.75,91.34,2023,8,Aug,3,16.63
2023-08-04,East,Apparel,Distributor,1,51.5,51.5,43.66,7.84,2023,8,Aug,3,15.22
2023-08-04,South,Home & Kitchen,Online,2,68.77,137.54,97.78,39.76,2023,8,Aug,3,28.91
2023-08-04,West,Electronics,Retail Store,1,221.77,221.77,156.62,65.15,2023,8,Aug,3,29.38
2023-08-04,North,Electronics,Retail Store,5,149.27,746.35,587.91,158.44,2023,8,Aug,3,21.23
2023-08-04,Central,Groceries,Online,6,26.62,159.72,107.35,52.37,2023,8,Aug,3,32.79
2023-08-04,South,Home & Kitchen,Retail Store,4,71.39,285.56,204.2,81.36,2023,8,Aug,3,28.49
2023-08-04,North,Apparel,Distributor,5,47.85,239.25,194.69,44.56,2023,8,Aug,3,18.62
2023-08-05,North,Electronics,Distributor,1,179.57,179.57,120.88,58.69,2023,8,Aug,3,32.68
2023-08-05,North,Apparel,Retail Store,2,54.89,109.78,90.23,19.55,2023,8,Aug,3,17.81
2023-08-05,West,Home & Kitchen,Retail Store,1,52.39,52.39,41.88,10.51,2023,8,Aug,3,20.06
2023-08-05,Central,Groceries,Distributor,6,23.5,141.0,103.04,37.96,2023,8,Aug,3,26.92
2023-08-05,North,Apparel,Retail Store,5,38.75,193.75,160.84,32.91,2023,8,Aug,3,16.99
2023-08-05,East,Groceries,Online,3,27.51,82.53,68.37,14.16,2023,8,Aug,3,17.16
2023-08-05,West,Sports & Fitness,Online,1,55.33,55.33,38.06,17.27,2023,8,Aug,3,31.21
2023-08-05,West,Home & Kitchen,Retail Store,9,71.74,645.66,476.76,168.9,2023,8,Aug,3,26.16
2023-08-05,North,Home & Kitchen,Online,1,76.86,76.86,58.81,18.05,2023,8,Aug,3,23.48
2023-08-05,North,Home & Kitchen,Retail Store,5,72.49,362.45,313.23,49.22,2023,8,Aug,3,13.58
2023-08-05,North,Apparel,Retail Store,1,41.72,41.72,29.5,12.22,2023,8,Aug,3,29.29
2023-08-06,West,Electronics,Online,2,175.73,351.46,250.39,101.07,2023,8,Aug,3,28.76
2023-08-06,North,Home & Kitchen,Retail Store,1,54.15,54.15,41.95,12.2,2023,8,Aug,3,22.53
2023-08-06,West,Apparel,Retail Store,13,39.64,515.32,432.38,82.94,2023,8,Aug,3,16.09
2023-08-06,West,Electronics,Retail Store,5,218.81,1094.05,884.03,210.02,2023,8,Aug,3,19.2
2023-08-06,East,Apparel,Online,1,57.13,57.13,46.12,11.01,2023,8,Aug,3,19.27
2023-08-06,Central,Home & Kitchen,Retail Store,9,74.84,673.56,460.82,212.74,2023,8,Aug,3,31.58
2023-08-06,East,Sports & Fitness,Distributor,3,50.1,150.3,118.32,31.98,2023,8,Aug,3,21.28
2023-08-06,West,Groceries,Retail Store,3,19.44,58.32,42.92,15.4,2023,8,Aug,3,26.41
2023-08-07,East,Home & Kitchen,Online,3,81.3,243.9,182.07,61.83,2023,8,Aug,3,25.35
2023-08-07,West,Electronics,Online,3,190.0,570.0,493.96,76.04,2023,8,Aug,3,13.34
2023-08-07,North,Home & Kitchen,Distributor,3,67.01,201.03,168.55,32.48,2023,8,Aug,3,16.16
2023-08-07,Central,Apparel,Distributor,1,41.67,41.67,36.46,5.21,2023,8,Aug,3,12.5
2023-08-07,East,Sports & Fitness,Retail Store,9,48.92,440.28,338.51,101.77,2023,8,Aug,3,23.11
2023-08-07,East,Groceries,Online,1,19.67,19.67,13.93,5.74,2023,8,Aug,3,29.18
2023-08-07,North,Electronics,Retail Store,1,188.87,188.87,150.13,38.74,2023,8,Aug,3,20.51
2023-08-07,South,Apparel,Online,1,45.73,45.73,39.8,5.93,2023,8,Aug,3,12.97
2023-08-07,East,Apparel,Retail Store,4,36.1,144.4,105.49,38.91,2023,8,Aug,3,26.95
2023-08-07,North,Sports & Fitness,Online,1,60.12,60.12,48.49,11.63,2023,8,Aug,3,19.34
2023-08-07,East,Apparel,Distributor,1,52.34,52.34,37.26,15.08,2023,8,Aug,3,28.81
2023-08-07,West,Apparel,Online,2,50.89,101.78,79.96,21.82,2023,8,Aug,3,21.44
2023-08-08,North,Electronics,Retail Store,7,179.67,1257.69,907.1,350.59,2023,8,Aug,3,27.88
2023-08-08,East,Apparel,Retail Store,2,39.27,78.54,56.66,21.88,2023,8,Aug,3,27.86
2023-08-08,North,Groceries,Online,2,25.12,50.24,36.64,13.6,2023,8,Aug,3,27.07
2023-08-08,West,Apparel,Distributor,2,46.71,93.42,68.31,25.11,2023,8,Aug,3,26.88
2023-08-08,Central,Apparel,Distributor,3,48.85,146.55,100.52,46.03,2023,8,Aug,3,31.41
2023-08-08,Central,Apparel,Retail Store,2,43.23,86.46,56.82,29.64,2023,8,Aug,3,34.28
2023-08-09,South,Home & Kitchen,Retail Store,1,68.81,68.81,56.9,11.91,2023,8,Aug,3,17.31
2023-08-09,North,Electronics,Distributor,5,212.27,1061.35,918.27,143.08,2023,8,Aug,3,13.48
2023-08-09,South,Electronics,Online,5,148.63,743.15,563.87,179.28,2023,8,Aug,3,24.12
2023-08-09,East,Groceries,Distributor,4,22.99,91.96,69.05,22.91,2023,8,Aug,3,24.91
2023-08-09,West,Groceries,Online,1,27.6,27.6,18.5,9.1,2023,8,Aug,3,32.97
2023-08-09,North,Sports & Fitness,Online,3,65.17,195.51,160.16,35.35,2023,8,Aug,3,18.08
2023-08-09,West,Groceries,Retail Store,1,23.0,23.0,19.35,3.65,2023,8,Aug,3,15.87
2023-08-09,North,Groceries,Retail Store,5,27.73,138.65,119.53,19.12,2023,8,Aug,3,13.79
2023-08-09,North,Sports & Fitness,Online,4,48.26,193.04,145.9,47.14,2023,8,Aug,3,24.42
2023-08-09,North,Sports & Fitness,Online,1,44.57,44.57,32.95,11.62,2023,8,Aug,3,26.07
2023-08-09,South,Home & Kitchen,Online,5,66.25,331.25,269.66,61.59,2023,8,Aug,3,18.59
2023-08-09,North,Home & Kitchen,Distributor,5,63.65,318.25,262.99,55.26,2023,8,Aug,3,17.36
2023-08-09,Central,Sports & Fitness,Online,8,58.94,471.52,359.44,112.08,2023,8,Aug,3,23.77
2023-08-10,West,Groceries,Online,3,28.32,84.96,61.22,23.74,2023,8,Aug,3,27.94
2023-08-10,Central,Electronics,Retail Store,8,214.55,1716.4,1143.23,573.17,2023,8,Aug,3,33.39
2023-08-10,West,Home & Kitchen,Retail Store,4,82.0,328.0,256.13,71.87,2023,8,Aug,3,21.91
2023-08-10,North,Home & Kitchen,Retail Store,2,66.32,132.64,105.83,26.81,2023,8,Aug,3,20.21
2023-08-10,South,Groceries,Online,1,22.5,22.5,15.74,6.76,2023,8,Aug,3,30.04
2023-08-10,West,Apparel,Distributor,2,55.74,111.48,84.65,26.83,2023,8,Aug,3,24.07
2023-08-10,West,Electronics,Online,1,162.06,162.06,140.18,21.88,2023,8,Aug,3,13.5
2023-08-10,North,Sports & Fitness,Online,7,50.75,355.25,249.63,105.62,2023,8,Aug,3,29.73
2023-08-10,Central,Home & Kitchen,Retail Store,3,78.59,235.77,197.6,38.17,2023,8,Aug,3,16.19
2023-08-10,North,Apparel,Online,3,57.93,173.79,119.13,54.66,2023,8,Aug,3,31.45
2023-08-11,North,Sports & Fitness,Retail Store,11,57.62,633.82,422.07,211.75,2023,8,Aug,3,33.41
2023-08-11,Central,Sports & Fitness,Online,1,61.69,61.69,46.94,14.75,2023,8,Aug,3,23.91
2023-08-11,Central,Apparel,Retail Store,1,58.03,58.03,45.02,13.01,2023,8,Aug,3,22.42
2023-08-11,Central,Groceries,Online,12,21.37,256.44,186.27,70.17,2023,8,Aug,3,27.36
2023-08-11,South,Electronics,Online,3,180.26,540.78,429.47,111.31,2023,8,Aug,3,20.58
2023-08-11,East,Sports & Fitness,Online,2,69.5,139.0,119.37,19.63,2023,8,Aug,3,14.12
2023-08-11,North,Home & Kitchen,Distributor,1,81.04,81.04,63.23,17.81,2023,8,Aug,3,21.98
2023-08-11,North,Sports & Fitness,Online,1,50.46,50.46,32.84,17.62,2023,8,Aug,3,34.92
2023-08-11,North,Apparel,Retail Store,1,36.05,36.05,23.7,12.35,2023,8,Aug,3,34.26
2023-08-11,North,Apparel,Online,2,49.18,98.36,81.13,17.23,2023,8,Aug,3,17.52
2023-08-11,East,Sports & Fitness,Distributor,8,67.3,538.4,436.4,102.0,2023,8,Aug,3,18.95
2023-08-12,South,Home & Kitchen,Retail Store,2,77.74,155.48,117.94,37.54,2023,8,Aug,3,24.14
2023-08-12,West,Apparel,Retail Store,4,55.32,221.28,179.41,41.87,2023,8,Aug,3,18.92
2023-08-12,North,Groceries,Online,1,23.59,23.59,15.48,8.11,2023,8,Aug,3,34.38
2023-08-12,Central,Sports & Fitness,Retail Store,1,45.38,45.38,34.98,10.4,2023,8,Aug,3,22.92
2023-08-12,East,Apparel,Online,12,55.64,667.68,581.04,86.64,2023,8,Aug,3,12.98
2023-08-12,East,Electronics,Online,3,206.52,619.56,404.43,215.13,2023,8,Aug,3,34.72
2023-08-12,South,Electronics,Retail Store,5,199.83,999.15,682.41,316.74,2023,8,Aug,3,31.7
2023-08-12,West,Electronics,Online,3,224.47,673.41,564.52,108.89,2023,8,Aug,3,16.17
2023-08-12,North,Home & Kitchen,Retail Store,3,58.67,176.01,136.22,39.79,2023,8,Aug,3,22.61
2023-08-12,East,Home & Kitchen,Distributor,4,83.85,335.4,253.32,82.08,2023,8,Aug,3,24.47
2023-08-12,South,Home & Kitchen,Retail Store,3,69.52,208.56,176.31,32.25,2023,8,Aug,3,15.46
2023-08-12,East,Groceries,Retail Store,1,21.62,21.62,18.67,2.95,2023,8,Aug,3,13.64
2023-08-12,North,Apparel,Distributor,1,52.14,52.14,40.71,11.43,2023,8,Aug,3,21.92
2023-08-12,North,Electronics,Online,5,168.86,844.3,574.17,270.13,2023,8,Aug,3,31.99
2023-08-12,East,Groceries,Online,1,23.16,23.16,17.18,5.98,2023,8,Aug,3,25.82
2023-08-12,South,Electronics,Online,2,232.96,465.92,338.2,127.72,2023,8,Aug,3,27.41
2023-08-13,West,Apparel,Retail Store,4,54.62,218.48,153.34,65.14,2023,8,Aug,3,29.82
2023-08-13,West,Electronics,Distributor,1,171.02,171.02,123.55,47.47,2023,8,Aug,3,27.76
2023-08-13,West,Home & Kitchen,Online,1,68.77,68.77,52.5,16.27,2023,8,Aug,3,23.66
2023-08-13,East,Apparel,Online,2,49.38,98.76,79.35,19.41,2023,8,Aug,3,19.65
2023-08-13,South,Apparel,Retail Store,4,45.99,183.96,129.21,54.75,2023,8,Aug,3,29.76
2023-08-13,Central,Home & Kitchen,Online,5,69.33,346.65,291.91,54.74,2023,8,Aug,3,15.79
2023-08-13,South,Apparel,Retail Store,1,52.24,52.24,43.16,9.08,2023,8,Aug,3,17.38
2023-08-13,South,Home & Kitchen,Online,6,59.7,358.2,257.46,100.74,2023,8,Aug,3,28.12
2023-08-13,North,Electronics,Online,2,223.96,447.92,298.26,149.66,2023,8,Aug,3,33.41
2023-08-13,North,Apparel,Online,6,41.98,251.88,164.05,87.83,2023,8,Aug,3,34.87
2023-08-13,East,Groceries,Online,3,19.15,57.45,46.47,10.98,2023,8,Aug,3,19.11
2023-08-13,West,Groceries,Retail Store,7,20.65,144.55,117.13,27.42,2023,8,Aug,3,18.97
2023-08-13,North,Apparel,Online,2,43.3,86.6,68.65,17.95,2023,8,Aug,3,20.73
2023-08-13,North,Home & Kitchen,Online,4,70.42,281.68,222.12,59.56,2023,8,Aug,3,21.14
2023-08-13,South,Sports & Fitness,Online,4,50.16,200.64,162.58,38.06,2023,8,Aug,3,18.97
2023-08-13,Central,Sports & Fitness,Online,4,46.36,185.44,153.87,31.57,2023,8,Aug,3,17.02
2023-08-13,North,Electronics,Retail Store,2,174.61,349.22,291.49,57.73,2023,8,Aug,3,16.53
2023-08-14,North,Groceries,Online,2,22.25,44.5,38.23,6.27,2023,8,Aug,3,14.09
2023-08-14,Central,Electronics,Distributor,2,209.22,418.44,306.24,112.2,2023,8,Aug,3,26.81
2023-08-14,South,Sports & Fitness,Online,4,52.21,208.84,169.12,39.72,2023,8,Aug,3,19.02
2023-08-14,West,Groceries,Online,4,19.13,76.52,59.09,17.43,2023,8,Aug,3,22.78
2023-08-14,North,Apparel,Retail Store,4,51.42,205.68,142.11,63.57,2023,8,Aug,3,30.91
2023-08-15,Central,Home & Kitchen,Online,1,59.91,59.91,51.35,8.56,2023,8,Aug,3,14.29
2023-08-15,West,Sports & Fitness,Distributor,2,53.31,106.62,87.55,19.07,2023,8,Aug,3,17.89
2023-08-15,Central,Groceries,Distributor,1,23.31,23.31,17.43,5.88,2023,8,Aug,3,25.23
2023-08-15,North,Home & Kitchen,Retail Store,5,52.68,263.4,207.82,55.58,2023,8,Aug,3,21.1
2023-08-15,Central,Apparel,Online,1,45.69,45.69,33.18,12.51,2023,8,Aug,3,27.38
2023-08-15,East,Home & Kitchen,Retail Store,9,80.24,722.16,608.54,113.62,2023,8,Aug,3,15.73
2023-08-15,Central,Groceries,Online,4,25.58,102.32,73.96,28.36,2023,8,Aug,3,27.72
2023-08-15,South,Electronics,Online,8,203.13,1625.04,1213.93,411.11,2023,8,Aug,3,25.3
2023-08-16,South,Electronics,Online,1,201.22,201.22,145.35,55.87,2023,8,Aug,3,27.77
2023-08-16,Central,Sports & Fitness,Online,1,55.58,55.58,48.27,7.31,2023,8,Aug,3,13.15
2023-08-16,South,Groceries,Retail Store,6,18.85,113.1,94.12,18.98,2023,8,Aug,3,16.78
2023-08-16,North,Electronics,Retail Store,2,161.28,322.56,255.81,66.75,2023,8,Aug,3,20.69
2023-08-16,South,Apparel,Online,8,49.1,392.8,266.09,126.71,2023,8,Aug,3,32.26
2023-08-16,East,Electronics,Distributor,1,182.79,182.79,135.06,47.73,2023,8,Aug,3,26.11
2023-08-16,West,Electronics,Online,4,199.2,796.8,638.04,158.76,2023,8,Aug,3,19.92
2023-08-16,South,Home & Kitchen,Online,1,67.86,67.86,56.21,11.65,2023,8,Aug,3,17.17
2023-08-16,North,Home & Kitchen,Online,2,69.35,138.7,112.84,25.86,2023,8,Aug,3,18.64
2023-08-16,South,Home & Kitchen,Retail Store,4,58.05,232.2,169.32,62.88,2023,8,Aug,3,27.08
2023-08-16,West,Home & Kitchen,Retail Store,5,77.62,388.1,299.11,88.99,2023,8,Aug,3,22.93
2023-08-16,South,Groceries,Distributor,3,18.03,54.09,47.14,6.95,2023,8,Aug,3,12.85
2023-08-16,South,Electronics,Retail Store,3,180.86,542.58,442.24,100.34,2023,8,Aug,3,18.49
2023-08-16,West,Electronics,Retail Store,7,175.35,1227.45,871.95,355.5,2023,8,Aug,3,28.96
2023-08-17,South,Groceries,Online,1,26.06,26.06,18.37,7.69,2023,8,Aug,3,29.51
2023-08-17,North,Home & Kitchen,Distributor,1,72.31,72.31,53.71,18.6,2023,8,Aug,3,25.72
2023-08-17,West,Electronics,Online,5,170.83,854.15,707.81,146.34,2023,8,Aug,3,17.13
2023-08-17,North,Home & Kitchen,Online,5,52.06,260.3,190.97,69.33,2023,8,Aug,3,26.63
2023-08-17,East,Sports & Fitness,Online,2,60.88,121.76,89.75,32.01,2023,8,Aug,3,26.29
2023-08-17,North,Apparel,Distributor,1,38.29,38.29,27.08,11.21,2023,8,Aug,3,29.28
2023-08-17,Central,Home & Kitchen,Distributor,3,67.52,202.56,175.35,27.21,2023,8,Aug,3,13.43
2023-08-17,West,Groceries,Retail Store,2,19.1,38.2,30.63,7.57,2023,8,Aug,3,19.82
2023-08-17,North,Sports & Fitness,Retail Store,2,63.06,126.12,109.19,16.93,2023,8,Aug,3,13.42
2023-08-17,North,Home & Kitchen,Online,1,68.53,68.53,59.39,9.14,2023,8,Aug,3,13.34
2023-08-17,North,Apparel,Distributor,1,44.44,44.44,35.16,9.28,2023,8,Aug,3,20.88
2023-08-17,East,Electronics,Online,6,220.2,1321.2,1122.57,198.63,2023,8,Aug,3,15.03
2023-08-18,West,Apparel,Retail Store,1,57.04,57.04,45.78,11.26,2023,8,Aug,3,19.74
2023-08-18,South,Electronics,Retail Store,6,175.48,1052.88,692.71,360.17,2023,8,Aug,3,34.21
2023-08-18,North,Groceries,Online,4,26.13,104.52,77.19,27.33,2023,8,Aug,3,26.15
2023-08-18,East,Sports & Fitness,Online,1,48.45,48.45,38.18,10.27,2023,8,Aug,3,21.2
2023-08-18,West,Electronics,Online,3,158.96,476.88,354.64,122.24,2023,8,Aug,3,25.63
2023-08-18,Central,Sports & Fitness,Retail Store,3,68.62,205.86,143.77,62.09,2023,8,Aug,3,30.16
2023-08-18,Central,Home & Kitchen,Retail Store,2,64.56,129.12,99.71,29.41,2023,8,Aug,3,22.78
2023-08-19,South,Home & Kitchen,Retail Store,12,63.66,763.92,546.31,217.61,2023,8,Aug,3,28.49
2023-08-19,East,Sports & Fitness,Online,8,70.13,561.04,479.92,81.12,2023,8,Aug,3,14.46
2023-08-19,South,Groceries,Online,1,20.37,20.37,16.2,4.17,2023,8,Aug,3,20.47
2023-08-19,Central,Home & Kitchen,Online,5,67.61,338.05,285.96,52.09,2023,8,Aug,3,15.41
2023-08-19,West,Apparel,Distributor,1,45.24,45.24,37.39,7.85,2023,8,Aug,3,17.35
2023-08-19,East,Apparel,Online,7,56.45,395.15,306.15,89.0,2023,8,Aug,3,22.52
2023-08-19,North,Apparel,Online,1,44.81,44.81,29.52,15.29,2023,8,Aug,3,34.12
2023-08-19,Central,Home & Kitchen,Retail Store,1,65.95,65.95,56.65,9.3,2023,8,Aug,3,14.1
2023-08-19,East,Electronics,Distributor,5,213.75,1068.75,709.25,359.5,2023,8,Aug,3,33.64
2023-08-19,North,Home & Kitchen,Retail Store,4,80.87,323.48,242.01,81.47,2023,8,Aug,3,25.19
2023-08-19,Central,Groceries,Online,3,18.77,56.31,42.29,14.02,2023,8,Aug,3,24.9
2023-08-19,Central,Apparel,Retail Store,1,53.83,53.83,45.52,8.31,2023,8,Aug,3,15.44
2023-08-19,South,Home & Kitchen,Online,2,53.58,107.16,77.13,30.03,2023,8,Aug,3,28.02
2023-08-19,South,Groceries,Online,4,20.76,83.04,72.55,10.49,2023,8,Aug,3,12.63
2023-08-19,North,Home & Kitchen,Retail Store,2,62.85,125.7,94.49,31.21,2023,8,Aug,3,24.83
2023-08-20,East,Home & Kitchen,Online,1,72.58,72.58,53.24,19.34,2023,8,Aug,3,26.65
2023-08-20,West,Home & Kitchen,Online,1,77.97,77.97,65.79,12.18,2023,8,Aug,3,15.62
2023-08-20,West,Electronics,Retail Store,1,213.82,213.82,156.26,57.56,2023,8,Aug,3,26.92
2023-08-20,West,Apparel,Retail Store,11,57.34,630.74,529.04,101.7,2023,8,Aug,3,16.12
2023-08-20,East,Apparel,Online,1,53.77,53.77,36.32,17.45,2023,8,Aug,3,32.45
2023-08-20,North,Home & Kitchen,Retail Store,4,73.78,295.12,226.46,68.66,2023,8,Aug,3,23.27
2023-08-20,East,Apparel,Retail Store,6,47.93,287.58,238.87,48.71,2023,8,Aug,3,16.94
2023-08-20,South,Apparel,Online,7,38.08,266.56,194.11,72.45,2023,8,Aug,3,27.18
2023-08-20,West,Electronics,Retail Store,1,171.46,171.46,122.19,49.27,2023,8,Aug,3,28.74
